,fips,cases,deaths,popdense,population,ageab55,ageab65,AR,AS,AT,AU,pct_highschool_or_less,cases rate 10k,deaths rate 10k,deaths cases 10k,pctpov,pctmale,pctwhite,pctblack,pctindian,pctasian,pcthispanic,type,ozone,pm25,no2,so2
58,09001,56288,1720.0,583.09216,943823,29.901051362384678,0.15884122340735496,9.979247093200684,21.479904174804688,20.599578857421875,47.94126892089844,31.45915126800537,596.3830082547257,18.223755937289088,305.5713473564525,8.799999999999999,48.71125200381851,61.51365,10.974409,0.12470558,5.683057,20.177089000000002,1,0.0543164999999999,7.234319545454546,20.600566333333333,0.7780200000000002
59,45019,24202,321.0,170.73491,405905,29.568987817346432,0.16412953769970812,8.324847221374512,22.734891891479492,25.337783813476562,43.60247802734375,31.059739112854004,596.2478905162538,7.908254394501177,132.63366663912072,14.7,48.38644510414998,64.945245,26.414308,0.23281309000000003,1.7375987,5.0942954,1,0.0436324,7.304987944444444,9.6858381,1.1787449
60,10003,33211,462.0,506.57526,559335,29.03537236182251,0.1555919082481875,8.35633373260498,30.84398078918457,24.635427474975586,36.16425704956055,39.20031452178955,593.758659837128,8.259808522620611,139.11053566589382,11.4,48.47238238265083,56.788689000000005,24.85076,0.18772292000000002,5.686931700000001,10.276668,1,0.04812245,7.871653119999999,22.5208582,1.1410627
61,34013,47442,2391.0,2449.085,799767,25.82864759361163,0.13570452394259822,13.912578582763672,28.041027069091797,22.58871841430664,35.45767593383789,41.95360565185547,593.1977688501776,29.896207270367494,503.9838118123182,16.400000000000002,48.134519178710796,30.519888,38.628,0.18930513000000002,5.593254,23.546483000000002,1,0.0440252222222222,8.079122199999999,29.97022057142857,0.7790297999999999
62,42101,93885,2473.0,4556.5547,1584138,25.290220927722213,0.13652598447862502,15.319161415100098,32.593414306640625,22.399024963378906,29.688398361206055,47.91257572174072,592.6567003632259,15.611013686938891,263.4073600681685,24.9,47.317342302248925,34.35111,40.686038,0.21159772,7.5706787,15.167177,1,0.0472630952380952,8.601448076923075,25.11906966666667,2.2495193
63,28049,13966,265.0,105.24496,237085,26.644030621928845,0.1406288883733682,12.451635360717773,24.979482650756836,33.54698181152344,29.02189826965332,37.43111801147461,589.0714300778202,11.17742581774469,189.74652728053846,22.2,46.66554189425733,24.202712000000002,72.429299,0.080561824,0.7533163300000001,1.6335914,1,0.0433154999999999,8.800028099999999,16.535659600000002,1.3259000000000003
64,22033,25726,583.0,373.90353,440956,26.086049401754362,0.14180099601774318,9.523452758789062,27.283031463623047,28.262069702148438,34.93144607543945,36.80648422241211,583.4142181986412,13.221273777882601,226.61898468475474,18.3,47.76190821759994,44.403749999999995,46.53208,0.20478232999999998,3.3205125000000004,4.2042743,1,0.0419678666666666,9.2232609,12.814197900000002,2.15847825
65,48029,115697,1726.0,618.29456,1986049,22.682975092759538,0.1211556210345263,15.824079513549805,25.361303329467773,30.80089569091797,28.013721466064453,41.18538284301758,582.5485675328252,8.690621429783453,149.1827791558986,16.3,49.37018170246555,27.356172,7.361903,0.22280415999999997,2.9752539000000002,60.490250999999994,1,0.0457126,8.247534181818182,14.2998366,2.3460497777777776
66,37119,63088,566.0,806.68359,1093901,22.234461802302043,0.1120293335502939,9.72046947479248,16.993793487548828,27.906625747680664,45.379112243652344,26.71426296234131,576.7249504297007,5.174142815483302,89.7159523205681,12.7,48.0860699460006,46.40612,31.4693,0.29435935,6.2441666,13.561648000000002,1,0.0509445,8.342215166666666,19.1143959,0.7625566
67,21059,5737,92.0,85.159729,101104,30.434997626206666,0.16940971672733018,9.997639656066895,34.12799072265625,32.93157958984375,22.942790985107422,44.125630378723145,567.435511948093,9.099541066624466,160.3625588286561,16.1,48.85959012501978,87.77298300000001,4.8989158,0.11770057999999999,1.8080393,3.2431953,1,0.0470914,8.5038006,11.0659292,4.256729399999999
68,34007,28693,818.0,884.49719,507078,29.17795684293146,0.1565991819798926,11.308674812316895,29.541105270385742,26.69808006286621,32.45214080810547,40.84978008270264,565.8498298092206,16.13164049712273,285.08695500644757,12.6,48.23873250269189,56.26708299999999,18.61686,0.1684159,5.8618199,17.242515,1,0.0492024444444444,8.740668615384616,24.0755292,1.022419
69,39035,70137,897.0,1050.4629,1243857,32.46964884227046,0.18167924447906797,10.178306579589844,27.761375427246094,29.530960083007812,32.52935791015625,37.93968200683594,563.8670683205545,7.211439900245768,127.8925531459857,18.099999999999998,47.70998595497714,58.779906999999994,29.607823,0.15500174,3.3076953,6.1688762,1,0.0462706666666666,9.468963534883722,20.676573,4.585111159999999
70,29510,17028,302.0,1893.7418,302838,26.931230558912688,0.1370039427020387,12.235032081604004,23.917325973510742,27.51422882080078,36.333412170410156,36.152358055114746,562.2808234105363,9.972328439627788,177.35494479680526,24.2,48.39287011537522,44.274166,45.559340999999996,0.20836222,3.4444157000000004,4.1305914999999995,1,0.0440017777777777,9.719810999999998,23.969751125,2.994612111111111
71,25013,26282,1046.0,294.37231,470406,30.46708587900665,0.1680442001164951,14.19908618927002,30.65994644165039,28.007246017456055,27.13372230529785,44.85903263092041,558.7088600060373,22.236110933959175,397.99102047028384,17.1,48.33866914962819,61.702657,7.7331074,0.14987054,2.5637427,26.146138,1,0.0484872857142857,5.6845254375000005,18.331359272727276,1.3959458333333334
72,42011,23439,565.0,189.42934,420152,30.868590414897458,0.17220434509415627,13.328255653381348,36.67491912841797,25.095388412475586,24.901437759399414,50.003174781799316,557.8695329309393,13.447514232944268,241.0512393873459,12.8,49.206001637502624,70.904338,4.2237096,0.11472038,1.4530456,21.93706,1,0.0474069285714285,8.631456400000001,17.263456,1.1440606
73,12095,76457,748.0,590.63361,1380645,23.146934947071827,0.11937898590875999,11.466924667358398,24.368099212646484,29.57578468322754,34.58919143676758,35.83502388000488,553.7774011422198,5.417757642261407,97.83276874583099,16.1,49.06004077804215,39.745048,20.23547,0.21040891,5.4893906999999995,32.330108,1,0.0421822,6.842894,15.173486428571428,0.5077076
74,09009,47375,1529.0,547.75909,857620,31.311769781488287,0.1736036939437045,9.903884887695312,30.685699462890625,24.413429260253906,34.996986389160156,40.58958435058594,552.4008302045195,17.828408852405495,322.7440633245383,11.899999999999999,48.214127469042225,62.339144999999995,12.827826,0.1788671,4.2031437,18.633427,1,0.0499352999999999,7.054757470588235,26.946301000000005,0.7301333999999999
75,42027,8977,139.0,56.637089,162805,25.63373360769018,0.1424710543287982,5.707093238830566,29.39885902404785,19.442535400390625,45.45151138305664,35.10595226287842,551.395841651055,8.53782131998403,154.8401470424418,18.4,52.60464973434477,85.230184,3.5772855999999997,0.094591692,6.545867800000001,3.037376,1,0.0460355833333333,7.528224,10.384135,1.3766084
76,42095,16648,431.0,318.37695,304807,33.3056655523003,0.1901367094587722,9.122163772583008,34.4730339050293,26.099300384521484,30.30550193786621,43.595197677612305,546.181682179215,14.140095207787224,258.8899567515617,9.1,49.196376723631666,75.939858,5.4628011,0.12204445,2.9241454,13.846795,1,0.048242,8.533748333333335,17.9758118,3.5406041666666663
77,37067,20643,221.0,358.94431,379099,29.040435348022562,0.15989754655116478,10.770709991455078,25.70292091369629,29.526670455932617,33.999698638916016,36.47363090515137,544.5279465258416,5.829611790060116,107.0580826430267,17.599999999999998,47.423760020469594,56.52850900000001,25.815684,0.27486223000000004,2.4816737,13.038284,1,0.0510116874999999,7.1955180714285705,15.4054992,0.8690626
78,13121,56903,790.0,769.73804,1050114,23.0068354483418,0.1168730252144053,7.433854103088379,17.702234268188477,21.978574752807617,52.885337829589844,25.136088371276855,541.8745012446268,7.5229927417404205,138.83275047009823,15.1,48.42588518960799,39.674169,43.613741,0.13360454,7.424241299999999,7.2690204,1,0.052,9.7496628,28.273141,1.5961382
79,12057,77118,1071.0,542.92365,1436888,26.31005339316633,0.14288865938055012,11.334619522094727,27.11968231201172,28.0247859954834,33.520912170410156,38.454301834106445,536.7015383244902,7.453608075229245,138.87808293783553,15.299999999999999,48.9210014976811,48.24461,15.907085000000002,0.22618326,4.2930972,29.237767999999996,1,0.045117,7.3401477,16.935741375000003,2.9427840909090914
80,42045,29745,993.0,1186.2319,564751,30.342575754624583,0.1639784613041853,6.9210381507873535,30.204734802246094,23.846927642822266,39.02729797363281,37.12577295303345,526.6922944802222,17.58297019394388,333.8376197680282,10.0,48.13023792786556,66.30550600000001,21.648479000000002,0.12890637,6.0182273,3.926155,1,0.0493181428571428,9.1358622,20.6665196,1.8269103333333332
81,09003,46680,1852.0,468.96582,892697,30.96862653285492,0.1712495953274178,10.315104484558105,26.622455596923828,24.95515251159668,38.1072883605957,36.937560081481934,522.909789099773,20.746121024266913,396.7437874892888,11.1,48.62982624563542,60.621804000000004,13.239655,0.1867375,5.7051834,18.453294,1,0.0500782857142857,6.74201,22.9842326,0.7877783333333334
82,06059,166196,1875.0,1551.637,3185968,27.483326888405664,0.14764335360556038,14.528754234313965,17.222047805786133,27.662763595581055,40.58643341064453,31.750802040100098,521.6499349648207,5.885181520969451,112.81859972562516,11.5,49.36650336726546,40.128431,1.6403805,0.19698879,20.898798,34.157625,1,0.0510703888888888,9.22195525,26.345322388888885,0.4627173333333332
83,42133,23283,419.0,191.41563,448273,31.642771257693408,0.1744829601604379,10.12385368347168,39.562644958496094,25.45736312866211,24.856138229370117,49.68649864196777,519.3933161265568,9.346982753812966,179.95962719580808,10.0,49.43817718220817,82.878512,5.7186134,0.15682408,1.463617,7.9079047,1,0.0481818571428571,10.049362,20.1940788,2.04343775
84,25027,42595,1523.0,212.35153,830839,29.887860343580403,0.156441861780682,9.25073528289795,27.761350631713867,26.589881896972656,36.398033142089844,37.012085914611816,512.6745374254218,18.330867953959793,357.5537034863247,10.4,49.30810903195445,76.086223,4.7316025999999995,0.17488346000000002,5.3035546,11.914221999999999,1,0.045127,5.735945125000001,23.2226452,1.0618691999999998
85,42007,8433,252.0,146.3197,164742,37.54658799820324,0.2149542921659321,6.920426845550537,36.799591064453125,31.570531845092773,24.70945167541504,43.72001791000366,511.89132097461487,15.296645664129365,298.8260405549626,10.9,48.563814934867864,89.387649,6.258270100000001,0.12990008,0.56269802,1.6352843,1,0.0491870476190476,9.306955,18.938375,3.0510086000000003
86,13089,38320,531.0,1091.0752,756558,24.205150166940275,0.12440553136705981,10.672348976135254,20.86734962463379,24.304136276245117,44.156166076660156,31.539698600769043,506.50445834952507,7.018629107087626,138.56993736951983,16.6,47.28917016276346,29.181108000000002,53.725027999999995,0.15081461,6.4760402,8.599472800000001,1,0.0452708,8.840799299999999,25.9901159,0.5035882
87,48201,237727,3402.0,1063.8893,4698619,21.25577749547261,0.10519346216409552,18.587011337280273,23.396526336669922,26.566308975219727,31.450153350830078,41.983537673950195,505.9507910728663,7.240425324973146,143.10532669827154,16.2,49.67131831714808,29.088950000000004,18.753894,0.18381997,7.2071388,43.317108999999995,1,0.0411391545454545,9.952895733333332,19.61193462121212,1.128334088235294
88,42017,30537,904.0,401.2843,628195,34.5040950660225,0.1863434124754257,6.1088457107543945,28.15749168395996,24.447002410888672,41.286659240722656,34.266337394714355,486.10702090911263,14.39043609070432,296.0343190228248,6.1,49.09224046673406,83.753771,3.9887298,0.11668352,5.0739024,5.5072073,1,0.0503297142857142,10.291104,21.604167,1.751342
89,26163,84967,3626.0,1106.5192,1753893,28.732938668436443,0.15425912527161,13.517261505126953,30.07990837097168,32.46800994873047,23.93482208251953,43.59716987609863,484.44802505055895,20.674009189842256,426.7539162262996,23.1,48.15624442312045,49.473715,38.302395,0.33388583,3.49092,6.0665045,1,0.0458432142857142,9.308103434782607,23.81550697058824,4.582781949999999
90,24005,38686,933.0,534.56146,828431,30.919654141382935,0.17178256245843052,8.51885986328125,25.761341094970703,26.362071990966797,39.35772705078125,34.28020095825195,466.97914491369835,11.262253585392143,241.17251718968103,9.2,47.40406865508413,56.554139000000006,28.994933,0.26664864,6.2539913,5.6528545999999995,1,0.0547861764705882,8.624205166666668,24.030580111111117,2.1341716
91,06073,155658,1534.0,306.71237,3343364,25.88482737745576,0.1404136671926837,12.55384349822998,18.23280906677246,30.408342361450195,38.80500411987305,30.78665256500244,465.5729977352152,4.588193208995491,98.54938390574208,12.5,50.32204091448015,45.204231,4.7029279,0.43145166999999995,11.950897000000001,33.958253,1,0.0500646808510638,8.446804879999998,18.692752,0.2433064999999999
92,12103,44975,1049.0,1375.5583,975280,40.84006644245755,0.2477657698302026,8.712347984313965,27.963733673095703,31.615087509155273,31.708829879760742,36.67608165740967,461.149618571077,10.755885489295382,233.2406892718177,13.0,47.96858338118284,73.828441,10.459354999999999,0.22701174,3.4997128,10.006561999999999,1,0.0423886,7.025974000000001,13.089160666666666,1.2153985
93,36055,33755,563.0,436.41766,742474,31.09347936762768,0.1724626047511427,9.634739875793457,23.351200103759766,28.38361930847168,38.63043975830078,32.98593997955322,454.62871427147616,7.582757106646159,166.79010516960452,14.7,48.26633659899202,70.276129,14.626639999999998,0.21913226000000002,3.6340665000000003,9.032505,1,0.0418442,6.861755899999999,17.9652142,2.0349996
94,36029,41252,1194.0,340.55554,919719,32.37032180481212,0.17945916089588232,8.193429946899414,27.586259841918945,29.864654541015625,34.355655670166016,35.77968978881836,448.5283004917806,12.9822260929697,289.44051197517695,14.499999999999998,48.37803720484191,75.21003499999999,13.092586,0.56430278,3.6686204,5.6983709000000005,1,0.0472306,7.188687500000002,22.167333500000005,1.6138179999999998
95,42003,53809,1009.0,644.34448,1218452,33.315551207597835,0.1890735129492175,5.425612449645996,26.972440719604492,25.95416259765625,41.64778518676758,32.39805316925049,441.61772478521925,8.280999169437942,187.5150997045104,12.1,48.331489463680136,78.37321200000001,13.174011,0.1174441,4.0718879999999995,2.1799792,1,0.04850725,9.88306986,17.939490400000004,6.178532120000001
96,26065,12635,184.0,203.23677,292735,24.85763574564026,0.13479426785317777,7.051656723022461,21.979705810546875,32.11305618286133,38.8555793762207,29.031362533569336,431.61904111226875,6.285548362853776,145.62722595963592,20.1,48.70309324132748,69.24454,11.493672,0.42495774000000003,7.2417036,7.8791395,1,0.0455621666666666,7.611686666666667,14.575109500000003,1.991195
97,42125,8947,131.0,93.416321,207346,36.00889334735176,0.2055356746693931,6.86407470703125,37.33049774169922,25.76058578491211,30.044843673706055,44.19457244873047,431.5009693941527,6.317941990682241,146.41779367385718,9.3,49.123204691674786,92.026854,3.1893550999999998,0.12394742,1.136265,1.7502146,1,0.0486036666666666,8.3163845,10.8393541,2.7003509
98,06067,65540,857.0,616.26898,1540975,26.351822709648122,0.1412099482470514,12.27566146850586,22.421396255493164,34.45273971557617,30.850200653076172,34.69705772399902,425.31514138775776,5.561414039812456,130.75984131827892,15.8,48.863349502749884,44.221222,9.7640783,0.50481027,16.176447,23.447363,1,0.047519,9.830302428571429,14.855959096774194,2.0301134
99,09005,7476,225.0,75.965652,181111,38.625483819315235,0.2125878604833501,7.043582439422607,29.872455596923828,27.681827545166016,35.40213394165039,36.916038036346436,412.78552931627564,12.423320505104604,300.9630818619583,7.000000000000001,49.44536775789433,88.06864,1.6327003,0.16895715,2.0125778,6.725157800000001,1,0.0490999999999999,4.4641848,7.3691545,0.4299121999999999
100,11001,28983,786.0,4436.3604,702455,22.15159689944552,0.1214355367959514,9.076815605163574,16.835115432739258,15.547361373901367,58.540706634521484,25.911931037902832,412.59582464357146,11.18932885380558,271.19345823413727,16.8,47.44887572869437,37.051198,44.890705,0.20029751999999998,4.2798471,11.281718999999999,1,0.0457327142857142,8.536219727272728,23.53285915789473,1.6885733333333337
101,34027,20284,958.0,414.32355,494228,31.802528387707685,0.1706418899779049,5.488365650177002,20.069059371948242,20.379945755004883,54.06262969970703,25.557425022125244,410.4178638199374,19.383766196977913,472.2934332478801,4.6,49.12327913432667,70.761877,3.2282672999999997,0.087611383,10.640838,13.711283,1,0.0473538888888888,6.152045,8.0632768,0.6216292
102,48453,50595,549.0,486.10486,1248743,20.34373766259351,0.09881536873479971,10.66759204864502,16.489805221557617,22.86098861694336,49.98161315917969,27.157397270202637,405.1674363740177,4.3964210409988285,108.50874592351022,13.100000000000001,50.5521152070522,48.834628,7.9882734,0.24720859,7.047967600000001,33.857888,1,0.0460219285714285,8.6711829,17.7046772,0.6439033999999999
103,37183,44203,344.0,505.18713,1092305,23.0014510599146,0.11616352575516921,7.003758430480957,15.124673843383789,25.119625091552734,52.7519416809082,22.128432273864746,404.67634955438274,3.14930353701576,77.82277221003099,9.8,48.66278191530754,59.826237000000006,19.96512,0.28517677,7.437025,10.326511,1,0.047069,7.7383088,15.6754059,0.5461315999999999
104,51059,43977,679.0,1136.3807,1150795,26.18033620236445,0.1345504629408365,7.520565509796143,12.795024871826172,18.129863739013672,61.55454635620117,20.315590381622314,382.1445174857381,5.900268944512272,154.39889032903562,6.2,49.60666321977416,50.26637900000001,9.8159969,0.14563845,20.008168,16.390061,1,0.0486566,7.1420484,27.0498965,1.0557788
105,51087,12337,293.0,544.07086,329261,28.539972848287533,0.1550289891605747,8.26430606842041,21.225393295288086,26.793676376342773,43.71662521362305,29.489699363708496,374.68755789480076,8.898715608590146,237.4969603631353,10.0,47.44868053003544,52.681005000000006,30.022383,0.25056112,8.951561199999999,5.8148399,1,0.0451764,7.151062200000001,15.724931799999998,0.8307458000000001
106,34041,3935,183.0,114.551,105779,34.27712494918651,0.18179411792510802,8.504193305969238,30.621179580688477,27.853912353515625,33.020713806152344,39.125372886657715,372.0020041785232,17.3002202705641,465.0571791613723,7.8,48.95773263124061,81.08981800000001,4.7882850999999995,0.12195236999999999,2.8644627,9.715539199999998,1,0.0425741111111111,7.5917354,24.104343,1.0817978
107,06085,69879,710.0,579.43481,1937570,25.2740804203203,0.13477242112543034,11.626058578491211,14.09632396697998,21.87746810913086,52.400150299072266,25.72238254547119,360.6527764158198,3.664383738393968,101.60420154839079,7.9,50.623616179028375,31.049407000000002,2.3580052,0.19772188000000002,37.651387,25.315472,1,0.0449899,9.632761,24.2873002,0.6242563999999999
108,06013,40697,335.0,619.31647,1150215,28.992666588420434,0.1577470299031052,10.533958435058594,17.254674911499023,29.85779571533203,42.353572845458984,27.788633346557617,353.820807414266,2.912498967584321,82.31564980219673,9.1,48.902422590559155,43.249306,8.7301068,0.27838275,17.391357,25.84343,1,0.0418117999999999,6.133333,13.1296378,2.2653866666666667
109,33015,10918,141.0,171.66501,309176,34.45610267291123,0.1796323129867779,4.868644714355469,25.358964920043945,28.329885482788086,41.4425048828125,30.227609634399414,353.1321965482444,4.560509224519368,129.14453196556147,4.7,49.58955416979326,92.323792,0.77819754,0.14942945,2.1916319,3.1771548,1,0.0438541333333333,5.088206,6.4138328,1.7296232
110,51650,4332,48.0,1008.8015,134313,29.127485798098462,0.1544526590873555,8.559747695922852,29.059167861938477,35.48091125488281,26.900171279907227,37.61891555786133,322.53020928726187,3.573741931160796,110.80332409972299,15.8,48.06533991497473,37.853372,49.616194,0.35960779,2.3661149999999997,6.0202662,1,0.0476684,6.3830438,8.7014118,1.5604134
111,41051,25290,394.0,727.12695,811880,24.87978518992955,0.134354830763167,8.527644157409668,16.95329475402832,28.66130828857422,45.85775375366211,25.48093891143799,311.4992363403459,4.852933931122826,155.79280347963623,15.1,49.537123712863966,69.288075,5.6754693000000005,0.7257230100000001,7.968542000000001,11.748657,1,0.0396816666666666,6.9438770000000005,18.716067666666664,1.214894142857143
112,53033,62582,1052.0,407.61557,2233163,25.10439229021795,0.1321488847880786,6.88761568069458,14.995392799377441,25.623767852783203,52.493221282958984,21.88300848007202,280.2392839215051,4.71080704811964,168.09945351698573,9.5,50.202515445581,58.860457,6.5502606000000005,0.59359749,18.963327,9.773715600000001,1,0.0412611363636363,6.1826826,29.5355909,1.3717188
113,23005,7233,97.0,135.62726,293557,33.13632446168887,0.1844990921694935,4.85111141204834,22.186567306518555,25.357629776000977,47.60469055175781,27.037678718566895,246.3916718047943,3.304298654094435,134.10756256048666,9.700000000000001,48.530268397619544,90.353489,3.0229222,0.29806818,2.2428352,2.1406405,1,0.0404213,6.961415199999999,19.460199600000003,1.8658708
114,15003,18034,223.0,630.09277,980080,29.637886703126288,0.1773253203820097,8.138725280761719,25.900861740112305,30.955568313598633,35.004844665527344,34.03958702087402,184.0053873153212,2.2753244633091176,123.65531773317068,8.7,50.25855032242266,18.00404,2.5536692,0.18110767,41.755876,10.000408,1,0.031634,3.966235,10.7123536,2.202124523809524
115,50007,2658,69.0,118.4184,164572,28.13236759594585,0.1499222224922831,5.630805015563965,18.994632720947266,24.051342010498047,51.323219299316406,24.62543773651123,161.50985586855603,4.192693775368835,259.59367945823925,11.799999999999999,49.0314269742119,88.129818,2.4536373,0.17560703,4.6939943,2.4287242,1,0.0415584,5.479165846153847,12.513449,0.3018946
116,23011,1812,29.0,54.337963,122083,35.88460309789242,0.199454469500258,7.475391387939453,32.69644546508789,31.778093338012695,28.050071716308594,40.171836853027344,148.42361344331314,2.3754331069845924,160.04415011037526,13.3,48.75289761883309,94.55862,0.69624763,0.49310713,0.9133130300000001,1.5874445000000001,1,0.0416558,5.598326500000001,7.475317,1.1472745999999998
117,06023,1764,22.0,14.756543,136373,31.15792715566864,0.1787743908251633,9.529216766357422,22.176437377929688,37.878936767578125,30.415409088134766,31.70565414428711,129.3511178899049,1.6132225587176345,124.71655328798187,20.3,49.79944710463215,74.134177,1.2099169,5.2407734,2.66915,11.846919999999999,1,0.0325538888888888,6.219878133333334,4.614677444444443,0.1626325555555555
